label,img
CARYOPHYLLACEAE,"[[[ 71  69  46]
  [ 79  77  54]
  [ 90  88  65]
  ...
  [152 173  80]
  [191 204 124]
  [226 236 163]]

 [[ 66  64  41]
  [ 70  68  45]
  [ 76  74  51]
  ...
  [167 186  94]
  [204 217 138]
  [232 242 171]]

 [[ 67  65  42]
  [ 65  63  40]
  [ 63  61  38]
  ...
  [193 209 121]
  [223 233 160]
  [238 245 177]]

 ...

 [[ 54  55  49]
  [ 59  60  54]
  [ 60  61  53]
  ...
  [117 143  70]
  [121 147  74]
  [123 149  75]]

 [[ 55  56  50]
  [ 60  61  55]
  [ 60  61  53]
  ...
  [121 144  72]
  [122 145  73]
  [123 146  74]]

 [[ 56  57  51]
  [ 59  60  54]
  [ 59  60  52]
  ...
  [128 149  80]
  [122 144  72]
  [118 140  68]]]"
CARYOPHYLLACEAE,"[[[ 69  96  63]
  [ 69  96  63]
  [ 69  96  63]
  ...
  [ 16  21  15]
  [ 14  19  13]
  [ 14  19  13]]

 [[ 71  96  66]
  [ 70  97  64]
  [ 72  97  67]
  ...
  [ 14  19  13]
  [ 14  19  13]
  [ 13  20  13]]

 [[ 72  95  67]
  [ 71  96  66]
  [ 73  96  68]
  ...
  [ 12  19  12]
  [ 13  20  13]
  [ 11  21  13]]

 ...

 [[ 98 109 103]
  [ 94 105  97]
  [ 87  98  92]
  ...
  [ 62  88  61]
  [ 43  67  41]
  [ 42  68  39]]

 [[ 99 112 103]
  [ 96 109  99]
  [ 92 105  96]
  ...
  [ 56  82  57]
  [ 44  70  45]
  [ 44  70  43]]

 [[ 95 111 100]
  [ 94 110  97]
  [ 93 109  98]
  ...
  [ 52  80  57]
  [ 45  73  50]
  [ 45  73  48]]]"
BORAGINACEAE,"[[[187 215 156]
  [ 95 122  69]
  [ 64  91  48]
  ...
  [211 216 150]
  [138 141  84]
  [141 146  90]]

 [[191 219 160]
  [ 98 125  72]
  [ 64  91  48]
  ...
  [205 210 146]
  [135 138  81]
  [140 145  91]]

 [[199 227 168]
  [102 129  76]
  [ 64  91  48]
  ...
  [215 219 160]
  [143 146  93]
  [144 148  97]]

 ...

 [[188 212 164]
  [193 217 169]
  [181 203 156]
  ...
  [226 251 185]
  [203 228 162]
  [207 232 166]]

 [[190 214 166]
  [197 221 173]
  [181 203 156]
  ...
  [228 253 187]
  [203 228 162]
  [207 232 166]]

 [[196 220 172]
  [199 223 175]
  [178 200 153]
  ...
  [228 253 187]
  [203 228 162]
  [206 231 165]]]"
CARYOPHYLLACEAE,"[[[224 227 220]
  [221 224 217]
  [227 230 223]
  ...
  [246 243 224]
  [247 244 225]
  [243 240 221]]

 [[204 207 200]
  [192 195 188]
  [191 194 187]
  ...
  [237 234 215]
  [235 232 213]
  [236 233 214]]

 [[193 196 189]
  [179 182 175]
  [183 186 179]
  ...
  [235 232 213]
  [231 228 209]
  [235 232 213]]

 ...

 [[175 159 195]
  [167 151 187]
  [169 154 187]
  ...
  [227 220 202]
  [231 224 206]
  [232 225 207]]

 [[161 146 177]
  [166 151 182]
  [163 148 177]
  ...
  [237 230 211]
  [238 231 212]
  [231 224 206]]

 [[184 169 198]
  [200 185 214]
  [196 182 208]
  ...
  [165 158 139]
  [162 155 136]
  [186 179 161]]]"
BORAGINACEAE,"[[[ 69  87  27]
  [ 79  97  37]
  [ 76  94  34]
  ...
  [ 32  42   8]
  [ 35  45  11]
  [ 36  46  12]]

 [[ 87 105  45]
  [ 79  97  37]
  [ 70  88  28]
  ...
  [ 35  45  11]
  [ 38  48  14]
  [ 40  50  16]]

 [[109 127  69]
  [ 83 101  43]
  [ 67  85  25]
  ...
  [ 40  50  16]
  [ 43  53  19]
  [ 45  55  21]]

 ...

 [[188 173  12]
  [196 180  22]
  [206 190  35]
  ...
  [223 208  63]
  [203 184  30]
  [186 166   7]]

 [[201 182  28]
  [206 186  37]
  [207 186  41]
  ...
  [202 190  52]
  [213 197  50]
  [195 178  28]]

 [[216 196  47]
  [202 182  35]
  [184 162  24]
  ...
  [170 160  26]
  [214 199  58]
  [216 200  53]]]"
CARYOPHYLLACEAE,"[[[132 137 157]
  [132 137 157]
  [132 137 157]
  ...
  [ 59  65  79]
  [ 58  64  78]
  [ 58  64  78]]

 [[132 137 157]
  [132 137 157]
  [132 137 157]
  ...
  [ 59  65  79]
  [ 58  64  78]
  [ 58  64  78]]

 [[131 136 156]
  [132 137 157]
  [132 137 157]
  ...
  [ 59  65  79]
  [ 58  64  78]
  [ 58  64  78]]

 ...

 [[149 194  29]
  [148 193  28]
  [147 192  29]
  ...
  [ 31  39  42]
  [ 31  39  42]
  [ 31  39  42]]

 [[145 190  27]
  [145 190  27]
  [146 191  30]
  ...
  [ 31  39  42]
  [ 31  39  42]
  [ 31  39  42]]

 [[142 187  24]
  [143 188  25]
  [145 189  30]
  ...
  [ 31  39  42]
  [ 31  39  42]
  [ 31  39  42]]]"
CARYOPHYLLACEAE,"[[[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [2 2 2]
  [2 2 2]
  [2 2 2]]

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [2 2 2]
  [2 2 2]
  [2 2 2]]

 [[3 3 3]
  [3 3 3]
  [3 3 3]
  ...
  [2 2 2]
  [2 2 2]
  [2 2 2]]

 ...

 [[5 4 2]
  [5 4 2]
  [6 5 3]
  ...
  [3 3 1]
  [3 3 1]
  [3 3 1]]

 [[5 4 2]
  [5 4 2]
  [6 5 3]
  ...
  [3 3 1]
  [3 3 1]
  [3 3 1]]

 [[5 4 2]
  [5 4 2]
  [6 5 3]
  ...
  [4 4 2]
  [4 4 2]
  [4 4 2]]]"
CARYOPHYLLACEAE,"[[[ 9 48  1]
  [10 49  2]
  [10 52  2]
  ...
  [36 29 13]
  [33 26  8]
  [32 27  8]]

 [[ 9 48  1]
  [10 49  2]
  [10 52  4]
  ...
  [36 29 13]
  [32 27  8]
  [32 27  8]]

 [[ 8 47  2]
  [ 9 48  1]
  [ 9 51  3]
  ...
  [36 29 11]
  [33 28  9]
  [31 28  9]]

 ...

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 7  3  0]
  [10  2  0]
  [10  2  0]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 7  3  0]
  [10  2  0]
  [10  2  0]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 7  3  0]
  [10  2  0]
  [10  2  0]]]"
CARYOPHYLLACEAE,"[[[139 147  98]
  [139 147  98]
  [139 147 100]
  ...
  [180 197 117]
  [182 196 117]
  [181 196 115]]

 [[139 147  98]
  [139 147 100]
  [139 147 100]
  ...
  [180 197 117]
  [182 196 117]
  [181 196 115]]

 [[139 147 100]
  [139 147 100]
  [139 146 102]
  ...
  [180 197 117]
  [182 196 117]
  [181 196 115]]

 ...

 [[ 32 159 236]
  [ 43 170 247]
  [ 38 165 242]
  ...
  [ 27 168 248]
  [ 27 168 248]
  [ 27 168 248]]

 [[ 32 159 236]
  [ 45 172 249]
  [ 35 162 239]
  ...
  [ 27 168 247]
  [ 27 168 247]
  [ 27 168 247]]

 [[ 32 159 236]
  [ 46 173 250]
  [ 34 161 238]
  ...
  [ 27 168 247]
  [ 27 168 247]
  [ 27 168 247]]]"
CARYOPHYLLACEAE,"[[[110  92  90]
  [122 104 102]
  [132 114 112]
  ...
  [ 82  77  71]
  [ 79  74  68]
  [ 74  69  63]]

 [[110  92  90]
  [120 102 100]
  [127 109 107]
  ...
  [ 95  90  84]
  [ 92  87  81]
  [ 89  84  78]]

 [[110  92  90]
  [116  98  96]
  [120 102 100]
  ...
  [101  96  90]
  [101  94  88]
  [100  93  87]]

 ...

 [[148 152 127]
  [136 142 116]
  [116 120  97]
  ...
  [ 54  62   3]
  [ 55  63   3]
  [ 55  63   4]]

 [[146 152 126]
  [154 160 134]
  [126 131 108]
  ...
  [ 56  64   5]
  [ 56  65   2]
  [ 57  66   3]]

 [[142 151 124]
  [164 173 146]
  [137 145 121]
  ...
  [ 59  65   5]
  [ 59  65   1]
  [ 59  65   1]]]"
BORAGINACEAE,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
CARYOPHYLLACEAE,"[[[139 142  97]
  [169 172 127]
  [185 183 144]
  ...
  [255 255 227]
  [255 255 229]
  [255 255 229]]

 [[129 130  86]
  [165 166 122]
  [182 180 139]
  ...
  [255 255 228]
  [255 255 229]
  [255 255 229]]

 [[122 119  74]
  [164 161 118]
  [183 178 138]
  ...
  [203 206 175]
  [182 185 156]
  [169 172 143]]

 ...

 [[ 27  41   0]
  [ 27  41   0]
  [ 29  43   0]
  ...
  [199 199 165]
  [209 206 175]
  [208 204 175]]

 [[ 37  50   4]
  [ 39  52   6]
  [ 41  54  10]
  ...
  [201 197 168]
  [210 204 178]
  [211 205 179]]

 [[ 43  56  12]
  [ 45  58  14]
  [ 46  59  16]
  ...
  [199 195 166]
  [207 201 177]
  [208 202 178]]]"
CARYOPHYLLACEAE,"[[[ 59 109  48]
  [ 43  92  36]
  [ 16  62  13]
  ...
  [ 61  96  64]
  [ 45  80  48]
  [ 19  54  21]]

 [[ 48  99  40]
  [ 47  98  41]
  [ 34  82  34]
  ...
  [ 68 103  71]
  [ 65 100  68]
  [ 54  89  56]]

 [[ 32  87  29]
  [ 32  87  32]
  [ 23  75  27]
  ...
  [ 51  86  53]
  [ 50  85  52]
  [ 45  80  47]]

 ...

 [[  5  20   1]
  [  0  12   0]
  [  0  14   0]
  ...
  [  6  49   3]
  [  0  37   0]
  [  0  30   0]]

 [[ 15  32  13]
  [  9  28   8]
  [  8  25   7]
  ...
  [ 39  82  36]
  [ 37  80  34]
  [ 13  54  10]]

 [[ 26  45  25]
  [ 24  43  23]
  [ 18  37  18]
  ...
  [ 18  61  15]
  [ 13  56  10]
  [  8  49   5]]]"
CARYOPHYLLACEAE,"[[[143 144 149]
  [143 144 149]
  [143 144 148]
  ...
  [141 151 163]
  [141 151 163]
  [141 151 163]]

 [[143 144 149]
  [143 144 149]
  [143 144 148]
  ...
  [141 151 163]
  [141 151 163]
  [141 151 163]]

 [[143 144 149]
  [143 144 149]
  [143 144 148]
  ...
  [141 151 163]
  [141 151 163]
  [141 151 163]]

 ...

 [[133 135 134]
  [133 135 134]
  [133 135 134]
  ...
  [150 159 166]
  [147 160 168]
  [146 160 169]]

 [[132 134 133]
  [132 134 133]
  [132 134 133]
  ...
  [150 159 166]
  [147 160 168]
  [146 160 169]]

 [[132 134 133]
  [132 134 133]
  [131 133 132]
  ...
  [150 159 166]
  [147 160 168]
  [146 160 169]]]"
BORAGINACEAE,"[[[119 137  75]
  [137 155  93]
  [157 175 117]
  ...
  [ 39  49  12]
  [ 38  48  11]
  [ 38  48  11]]

 [[ 96 114  52]
  [119 137  75]
  [146 164 106]
  ...
  [ 38  48  11]
  [ 37  47  10]
  [ 37  47  10]]

 [[ 75  93  31]
  [ 98 116  54]
  [129 147  89]
  ...
  [ 37  47  10]
  [ 36  46   9]
  [ 36  46   9]]

 ...

 [[ 90  97  45]
  [110 117  65]
  [137 144  93]
  ...
  [165 170 104]
  [157 162  82]
  [142 148  62]]

 [[119 124  70]
  [145 149  98]
  [174 178 127]
  ...
  [150 156  96]
  [161 167  95]
  [153 160  82]]

 [[158 163 109]
  [176 181 127]
  [188 190 140]
  ...
  [130 138  81]
  [159 164  97]
  [164 170  96]]]"
CARYOPHYLLACEAE,"[[[106  90  65]
  [122 106  81]
  [137 121  98]
  ...
  [ 78  77  85]
  [ 87  82  89]
  [ 96  91  98]]

 [[ 88  72  49]
  [ 96  81  58]
  [110  94  71]
  ...
  [ 87  84  91]
  [ 84  79  86]
  [104  99 106]]

 [[ 70  55  34]
  [ 68  56  34]
  [ 77  62  41]
  ...
  [ 94  91  98]
  [ 84  79  86]
  [117 110 117]]

 ...

 [[ 11  11   1]
  [ 17  17   9]
  [ 21  18  13]
  ...
  [229 231 220]
  [223 225 214]
  [218 220 209]]

 [[ 11  11   1]
  [ 18  18  10]
  [ 22  19  14]
  ...
  [241 242 234]
  [233 234 226]
  [223 224 216]]

 [[ 10  10   0]
  [ 18  18  10]
  [ 23  20  15]
  ...
  [248 249 241]
  [247 248 240]
  [239 240 232]]]"
CARYOPHYLLACEAE,"[[[ 56  95  30]
  [ 58  97  30]
  [ 59 100  32]
  ...
  [ 86  68  46]
  [ 83  60  42]
  [ 80  57  39]]

 [[ 55  91  29]
  [ 54  93  30]
  [ 57  96  31]
  ...
  [ 84  66  44]
  [ 81  60  41]
  [ 79  56  38]]

 [[ 51  84  29]
  [ 53  86  29]
  [ 55  89  29]
  ...
  [ 82  64  44]
  [ 79  58  39]
  [ 77  56  37]]

 ...

 [[171 169 148]
  [159 157 134]
  [148 146 123]
  ...
  [150 148 135]
  [149 147 134]
  [149 147 134]]

 [[167 165 142]
  [155 153 130]
  [145 140 118]
  ...
  [153 149 137]
  [152 148 136]
  [152 148 136]]

 [[165 163 140]
  [151 149 126]
  [141 137 112]
  ...
  [155 151 139]
  [154 150 138]
  [154 150 138]]]"
CARYOPHYLLACEAE,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
CARYOPHYLLACEAE,"[[[48 79 47]
  [47 78 47]
  [47 77 51]
  ...
  [13 27 12]
  [13 27 12]
  [13 27 12]]

 [[48 77 46]
  [48 77 47]
  [48 76 51]
  ...
  [12 26 11]
  [12 26 11]
  [12 26 11]]

 [[51 75 43]
  [51 74 45]
  [50 74 48]
  ...
  [12 26 11]
  [12 26 11]
  [12 26 11]]

 ...

 [[ 8 15  8]
  [ 8 15  8]
  [ 8 15  8]
  ...
  [16 19 12]
  [16 19 10]
  [16 19 10]]

 [[ 9 14  8]
  [ 9 14  8]
  [ 9 14  8]
  ...
  [16 19 10]
  [16 19 10]
  [16 19 10]]

 [[ 9 14  8]
  [ 9 14  8]
  [ 9 14  8]
  ...
  [16 19 10]
  [16 19 10]
  [16 19 10]]]"
BORAGINACEAE,"[[[141  96  63]
  [143 100  66]
  [144 100  71]
  ...
  [ 37  29   8]
  [ 37  29   8]
  [ 38  30   9]]

 [[140  95  62]
  [142  99  65]
  [144 100  71]
  ...
  [ 40  32  11]
  [ 41  33  12]
  [ 41  33  12]]

 [[137  92  59]
  [140  97  63]
  [144 100  71]
  ...
  [ 43  35  14]
  [ 43  35  14]
  [ 44  36  15]]

 ...

 [[170 138 123]
  [168 136 121]
  [166 134 119]
  ...
  [ 43  46  29]
  [ 48  49  33]
  [ 51  52  36]]

 [[164 133 115]
  [163 132 114]
  [162 129 112]
  ...
  [ 44  48  33]
  [ 45  47  33]
  [ 45  47  33]]

 [[160 129 111]
  [159 128 110]
  [159 126 109]
  ...
  [ 45  49  34]
  [ 44  46  32]
  [ 42  44  30]]]"
CARYOPHYLLACEAE,"[[[ 77  71  59]
  [ 73  67  55]
  [ 68  62  50]
  ...
  [124 116  80]
  [ 91  83  46]
  [163 158 120]]

 [[ 91  85  73]
  [ 89  83  71]
  [ 85  79  67]
  ...
  [119 111  75]
  [ 95  90  52]
  [166 161 123]]

 [[119 113 101]
  [118 112 100]
  [115 109  97]
  ...
  [110 102  66]
  [106 101  63]
  [168 165 124]]

 ...

 [[157 139 127]
  [171 153 141]
  [192 176 161]
  ...
  [ 41  40  36]
  [ 47  46  42]
  [ 53  52  48]]

 [[158 140 128]
  [178 160 148]
  [182 166 151]
  ...
  [ 48  47  43]
  [ 47  46  42]
  [ 47  46  42]]

 [[160 142 130]
  [182 164 152]
  [174 158 143]
  ...
  [118 117 113]
  [ 98  97  93]
  [ 81  80  76]]]"
CARYOPHYLLACEAE,"[[[27 32 12]
  [23 28  8]
  [20 23  6]
  ...
  [78 73 44]
  [78 73 44]
  [78 73 44]]

 [[26 31 11]
  [23 28  8]
  [21 24  7]
  ...
  [77 72 43]
  [78 73 44]
  [78 73 44]]

 [[26 30 13]
  [24 28 11]
  [22 25  8]
  ...
  [80 76 49]
  [81 77 50]
  [81 77 50]]

 ...

 [[51 49 36]
  [51 49 36]
  [50 48 35]
  ...
  [67 65 52]
  [68 64 53]
  [71 67 56]]

 [[44 44 32]
  [43 43 31]
  [42 42 30]
  ...
  [67 65 52]
  [68 64 53]
  [72 68 57]]

 [[32 32 20]
  [32 32 20]
  [32 32 20]
  ...
  [67 65 52]
  [68 64 53]
  [73 69 58]]]"
BORAGINACEAE,"[[[150 153 100]
  [143 146  93]
  [135 139  88]
  ...
  [138 103  99]
  [164 129 125]
  [162 127 123]]

 [[125 128  75]
  [146 149  96]
  [150 154 103]
  ...
  [152 117 113]
  [163 128 124]
  [177 142 138]]

 [[102 105  52]
  [133 136  83]
  [150 155 101]
  ...
  [167 132 128]
  [169 134 128]
  [193 158 152]]

 ...

 [[ 56  54  78]
  [ 53  51  75]
  [ 56  54  78]
  ...
  [172 156 143]
  [175 159 146]
  [174 158 145]]

 [[ 53  51  75]
  [ 58  56  80]
  [ 53  51  75]
  ...
  [164 148 135]
  [169 153 140]
  [172 156 143]]

 [[ 51  49  73]
  [ 61  59  83]
  [ 50  48  72]
  ...
  [154 138 125]
  [160 144 131]
  [167 151 138]]]"
CARYOPHYLLACEAE,"[[[196 160 144]
  [196 160 144]
  [196 160 144]
  ...
  [209 174 155]
  [209 174 155]
  [209 174 155]]

 [[196 160 144]
  [196 160 144]
  [196 160 144]
  ...
  [209 174 155]
  [209 174 155]
  [209 174 155]]

 [[196 160 144]
  [196 160 144]
  [196 160 144]
  ...
  [209 174 155]
  [209 174 155]
  [209 174 155]]

 ...

 [[  1   1   1]
  [  1   1   1]
  [  1   1   1]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]

 [[  1   1   1]
  [  1   1   1]
  [  1   1   1]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]

 [[  1   1   1]
  [  1   1   1]
  [  1   1   1]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]]"
BORAGINACEAE,"[[[ 17   0   0]
  [ 17   0   0]
  [ 18   0   0]
  ...
  [168 150 104]
  [173 151 110]
  [148 126  85]]

 [[178 160 140]
  [178 160 140]
  [179 161 141]
  ...
  [170 152 106]
  [176 154 113]
  [151 129  88]]

 [[185 168 140]
  [186 169 141]
  [187 170 142]
  ...
  [175 157 111]
  [180 158 117]
  [155 133  92]]

 ...

 [[193 162 115]
  [193 162 115]
  [193 162 115]
  ...
  [179 142 100]
  [183 144 103]
  [154 115  74]]

 [[193 162 115]
  [194 163 116]
  [195 164 117]
  ...
  [181 144 102]
  [185 146 105]
  [157 118  77]]

 [[185 154 107]
  [187 156 109]
  [188 157 110]
  ...
  [174 137  95]
  [177 138  97]
  [148 109  68]]]"
BORAGINACEAE,"[[[ 60  70  36]
  [ 40  50  16]
  [ 78  85  54]
  ...
  [133 107  72]
  [133 103  67]
  [140 110  74]]

 [[ 48  57  26]
  [ 43  52  21]
  [ 60  67  36]
  ...
  [166 138 101]
  [143 113  77]
  [141 111  73]]

 [[ 71  82  52]
  [ 57  66  37]
  [ 68  74  46]
  ...
  [212 182 144]
  [173 143 105]
  [166 134  95]]

 ...

 [[ 82  77  58]
  [ 93  90  71]
  [ 80  77  58]
  ...
  [134 112  88]
  [159 144 123]
  [132 121 101]]

 [[ 41  36  17]
  [ 74  71  52]
  [ 73  70  51]
  ...
  [140 118  94]
  [ 92  80  58]
  [ 67  59  38]]

 [[ 50  45  26]
  [ 65  62  43]
  [ 38  35  16]
  ...
  [126 106  81]
  [ 72  60  38]
  [ 50  44  22]]]"
BORAGINACEAE,"[[[230 227 220]
  [230 227 220]
  [231 228 223]
  ...
  [222 210 188]
  [222 210 188]
  [222 210 188]]

 [[231 228 221]
  [231 228 221]
  [231 228 223]
  ...
  [222 210 188]
  [222 210 188]
  [222 210 188]]

 [[231 228 223]
  [231 228 223]
  [231 228 223]
  ...
  [223 211 189]
  [223 211 189]
  [222 210 188]]

 ...

 [[227 224 217]
  [232 229 222]
  [245 242 235]
  ...
  [201 187 161]
  [202 188 162]
  [202 188 162]]

 [[220 217 208]
  [228 225 216]
  [221 218 209]
  ...
  [201 187 161]
  [202 188 162]
  [203 189 163]]

 [[209 206 197]
  [212 209 200]
  [210 207 198]
  ...
  [201 187 161]
  [202 188 162]
  [203 189 163]]]"
CARYOPHYLLACEAE,"[[[ 62  55  45]
  [ 65  58  48]
  [ 65  58  48]
  ...
  [ 36  23   6]
  [ 21   8   0]
  [ 33  20   4]]

 [[ 37  30  22]
  [ 46  39  29]
  [ 56  49  41]
  ...
  [ 34  21   4]
  [ 22   9   0]
  [ 36  23   7]]

 [[ 37  30  24]
  [ 38  31  23]
  [ 40  33  27]
  ...
  [ 31  18   1]
  [ 25  12   0]
  [ 38  24  11]]

 ...

 [[171 167 132]
  [166 162 125]
  [155 151 113]
  ...
  [ 44  36  33]
  [ 43  35  32]
  [ 42  34  31]]

 [[172 168 131]
  [164 160 122]
  [151 148 107]
  ...
  [ 51  43  41]
  [ 51  43  41]
  [ 52  44  42]]

 [[172 168 131]
  [163 159 121]
  [149 146 105]
  ...
  [ 46  38  36]
  [ 46  38  36]
  [ 46  38  36]]]"
BORAGINACEAE,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
CARYOPHYLLACEAE,"[[[108 144 108]
  [108 144 108]
  [ 95 130  97]
  ...
  [188 211 229]
  [188 210 233]
  [188 210 233]]

 [[138 174 138]
  [126 162 126]
  [106 141 108]
  ...
  [188 210 231]
  [188 210 233]
  [188 210 233]]

 [[156 194 157]
  [140 178 141]
  [113 150 116]
  ...
  [188 210 231]
  [188 210 233]
  [188 210 234]]

 ...

 [[108 117 112]
  [103 112 107]
  [102 108 104]
  ...
  [  0   4   0]
  [  2   7   1]
  [  8  13   7]]

 [[106 115 110]
  [102 111 106]
  [102 108 104]
  ...
  [ 10  15   9]
  [  4   9   3]
  [  1   6   0]]

 [[105 114 109]
  [102 111 106]
  [103 109 105]
  ...
  [ 21  26  20]
  [  9  14   8]
  [  0   5   0]]]"
BORAGINACEAE,"[[[ 38  48  50]
  [ 37  47  49]
  [ 36  46  48]
  ...
  [ 52  61  60]
  [ 53  62  61]
  [ 55  64  63]]

 [[ 38  48  50]
  [ 37  47  49]
  [ 36  46  48]
  ...
  [ 45  54  53]
  [ 48  57  56]
  [ 50  59  58]]

 [[ 38  48  50]
  [ 38  48  50]
  [ 37  47  49]
  ...
  [ 65  74  73]
  [ 52  61  60]
  [ 38  47  46]]

 ...

 [[  0   6   0]
  [  0  11   0]
  [  0   7   0]
  ...
  [ 16  51  31]
  [ 70 109  88]
  [ 98 141 121]]

 [[  0  11   0]
  [  4  16   4]
  [  5  17   5]
  ...
  [ 13  46  27]
  [ 60  99  78]
  [ 92 135 115]]

 [[ 46  56  45]
  [ 44  54  43]
  [ 47  57  46]
  ...
  [  0  21   2]
  [ 18  57  36]
  [ 45  87  67]]]"
BORAGINACEAE,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
BORAGINACEAE,"[[[ 75  88  34]
  [ 86  99  45]
  [103 116  63]
  ...
  [101  87  87]
  [105  91  91]
  [107  93  93]]

 [[ 75  88  34]
  [ 85  98  44]
  [101 114  61]
  ...
  [121 107 107]
  [126 112 112]
  [129 115 115]]

 [[ 74  87  34]
  [ 82  95  42]
  [ 98 111  58]
  ...
  [138 124 124]
  [133 119 119]
  [130 116 116]]

 ...

 [[122 103  89]
  [123 104  90]
  [124 105  91]
  ...
  [101  73  61]
  [106  78  66]
  [112  84  72]]

 [[130 111  97]
  [129 110  96]
  [127 108  94]
  ...
  [ 99  71  59]
  [105  77  65]
  [111  83  71]]

 [[121 102  88]
  [120 101  87]
  [119 100  86]
  ...
  [ 99  71  59]
  [104  76  64]
  [110  82  70]]]"
BORAGINACEAE,"[[[ 94  90 123]
  [100  97 128]
  [102  99 128]
  ...
  [ 42  54  30]
  [ 45  58  32]
  [ 49  62  36]]

 [[111 108 139]
  [105 102 131]
  [117 115 139]
  ...
  [ 32  45  19]
  [ 44  57  31]
  [ 48  61  35]]

 [[113 111 135]
  [ 76  74  96]
  [120 117 136]
  ...
  [ 86 100  74]
  [ 68  82  57]
  [ 51  65  40]]

 ...

 [[129 142 116]
  [151 166 137]
  [135 150 119]
  ...
  [ 12  20   7]
  [ 13  21   8]
  [ 10  18   5]]

 [[125 145 110]
  [130 150 115]
  [129 149 114]
  ...
  [ 18  26  13]
  [ 16  27  11]
  [ 17  28  12]]

 [[122 147 108]
  [127 152 113]
  [128 150 112]
  ...
  [ 18  29  15]
  [ 19  30  14]
  [ 19  30  14]]]"
